2,0.7981799048158611,0.8006008123335918
3,0.6937709603432697,0.7173006374586925
4,0.5909177745309155,0.6440364080657862
5,0.5382411467633056,0.579893813348815
6,0.5114991842142049,0.5238283017707716
7,0.4292438605321125,0.4753494949347241
8,0.3905225475572603,0.4365293537917966
9,0.34876919352139807,0.40036715274556206
10,0.31513728340168234,0.37376682101425085
11,0.27693744404647375,0.3553670481151545
12,0.2494309829559459,0.34274883438904863
13,0.21164073660885918,0.33191646394732943
14,0.19363456899123574,0.32569046705683047
15,0.1773218390063846,0.3252255977882584
16,0.16767624694559902,0.3443612664678689
17,0.14263649674397752,0.3416025728860787
18,0.1323048764876794,0.36284505793997746
19,0.11706111169229172,0.3772766587499608
20,0.09728957277509488,0.40828680728785605
21,0.08732199522509898,0.4447022938492763
